User name,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
james,2021-10-24T19:08:03Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-08bc375cdcd6656cf""}]",8eabc99b-d2b3-2a33-80e2-f120adf9aafb,772312a0-3820-25e7-bfbc-f80a5e0e792f,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:08:03Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-08b9807a97bff18e3""}]",22f33025-dded-2bc9-ba01-05ef232f8a2b,a05ac2a5-c280-2da1-9bf2-9888e30d2ea6,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:08:02Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-08f43b24d37db4679""}]",abe3f5cc-8980-2123-9983-2c1fd0223315,6223ac79-7521-207d-a02e-29567c83e128,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:08:02Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-08e400be858e91ebe""}]",3ea93fd7-3d95-2dfc-8921-c3a3ceb3b8a9,c1a82eaf-67bf-2edd-885a-513f0fb775a6,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:08:01Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-090564b1c239b4eb6""}]",5b202ac5-f22b-2b7b-be3c-11a9a89d723f,f5f77878-5bd0-208c-9df1-af6c262568d0,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:08:00Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-091f8f14f0fb9cbee""}]",d501022b-393d-2cb1-89c0-d2b27c2207a8,85283bf2-2975-23b8-9f02-ec12ec5268f7,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:08:00Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0957ae65aa5710257""}]",1ae321c5-37dc-21bd-ad99-7023dd2300d5,c1323282-0f88-2268-a806-21c729f6f56a,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:07:59Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-097283752391fe32b""}]",d2ce5020-2322-27d2-93bd-222d990372fc,23da7ae7-be2f-255e-ae3f-1c3fc220a99c,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:07:58Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0a2d7f302b3d9eeee""}]",58227be3-925c-21ae-9883-8d22308b5227,0f2299cf-b0c8-21dc-8628-a131151d2332,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:07:57Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0a3552361b0d32441""}]",359d5000-e5c2-2aa9-a22b-32d27ecbb2c3,19cd68d8-0823-239e-a9ca-52fd58ae05ab,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:07:57Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0ac3b9d377e991e49""}]",552d9313-5fcf-27bb-8aab-5353d2981f21,38a2b235-20b9-2865-81b5-6052297835b7,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:07:56Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0aece0a2d573b772e""}]",cf5b1c7e-0e8b-2e13-8553-7f38c03be01e,d6798780-b102-2e16-9c15-ae5d813679bd,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:07:55Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0aef33faab484d574""}]",12fbff27-af13-20d2-80fd-eed3c8223732,2b75fab1-8f72-2ee3-8253-55b8fa790d6b,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:07:09Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-039ed0b9c474661ae""}]",03897108-79ec-22f2-a237-7efd12f37b23,e6cebc55-658b-2082-8c29-2787e66e2620,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:07:08Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-03c1042a635a957cc""}]",811093e7-221b-227e-a055-90a7225e2a02,f28ad81e-7b22-2052-827b-18ea202efbcd,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:06:41Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0480ed253bb93a3e0""}]",0d5a0e3b-e9c5-2872-b9b8-d70d7c0c3123,2252a7ab-2a5b-289d-a91c-c5f5317ea6e7,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:06:40Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-048601255a498a255""}]",5db37272-833c-2de2-8128-bc52331ba2ed,27f78bdf-9155-2253-a22c-15a1c8cf812c,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:06:40Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0486ad7833de125a3""}]",ad1721bb-3329-21e2-8c3d-c29173209f2b,95a25912-5ed2-25f0-9738-efc2a6ea98cd,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:06:39Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-04b5d95746a50cd30""}]",3a9faa33-df8d-2083-9b15-d3dd2d2e21ce,517dc38b-d8ac-20de-989f-9e6666b282bd,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:06:38Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-04f5075a160d664be""}]",9f7132c3-f13f-23ba-a2ba-1eb953edcbd7,22778f21-1e2e-2822-be2c-e2f100bc6a8f,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:06:38Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-04bae7c570c5ff525""}]",30383fb8-2037-2882-bbaf-e3115302087c,99236381-6a2d-26f9-831d-9b28a0275017,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:06:37Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-05647e833a2dff7f9""}]",13f22e78-3ebe-2fa3-baff-e71f9b0085e5,5a882b8a-57ce-23cf-b5c3-355cf3251eb6,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:06:36Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-05a2df6bab217756d""}]",2b2ad333-c7f1-22ad-9a93-f203c972cdcc,62d57289-1e3c-2676-9e8d-ddbb8921950d,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:06:35Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-058c002622e356d76""}]",023dbcb5-29db-232a-b87d-8357a7289c23,659f035d-faa2-26ed-a217-d22d6e8dffe1,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:06:34Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-06052d2525f8dcb2d""}]",78782ebd-d0ca-2e72-a2b3-022facd8ee98,972f2f3b-ce75-2298-82d7-529b76bf3850,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:06:33Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-05ed991ced35f0cb7""}]",ffe2d9f2-c82e-2833-b73e-f0af2cdc975f,3386006f-a093-2aac-8e92-eef5e223ede9,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:06:32Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0645afd0e9a5940de""}]",c7c2dc95-a802-285d-9bb7-2193355c52cd,138c1c71-7deb-2736-a872-ef212e168020,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:06:32Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-06319b4ffc18dd35d""}]",2b105dc1-0823-237a-8530-3bb5f155cfb2,950a2880-ad21-23d2-8526-e36e77339c5a,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:04:16Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-040c887a2106532ac""}]",2a2e7282-192e-2c2b-a25b-2029dd3e9c3b,addb5839-71c1-2003-a359-8fd6823692fc,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:03:49Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0146b5ff02ec92684""}]",f930debe-2215-2a22-901c-858217220c83,be16312d-6e8d-2226-8c0e-21e577d23c66,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:03:49Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-011d7e7ea77f8e6e4""}]",38ef37d3-722c-2cfa-8997-ead8f1222cfb,e60d60d8-a38d-2252-aa2c-30a5766dc20e,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:03:48Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-016dba7ec83eac953""}]",22a773ee-bed2-2938-8733-10393d117ec9,c7d2dd5b-ac93-2ac7-965d-6d2a0e2b7de8,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:03:47Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0176747914828ec97""}]",180537a8-7f10-2512-93ba-cf355ff19323,0ae72019-7766-2518-8f92-5f5ee7b7b02e,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:03:46Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-01a852d36e271c848""}]",ae28a721-bac0-2973-9fc9-10322c3dc9f2,e3167b2d-abc8-28fc-8dde-02a80221cd62,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:03:45Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-021ada74655826933""}]",13f3f9b5-ec93-2c1d-b113-b30e315a3ccd,6bbfed75-988f-2b75-92ab-96d2ee5b6f8e,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:03:45Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-01c54878316ebbd43""}]",23933f23-31d2-27c3-b27f-0323718eccc9,7156f892-2cce-2121-a072-b6b8f0500eb9,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:03:44Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-02aa4c1c7fc3d508e""}]",e0797fce-5a52-2212-937b-7b2dae88eb7a,12bdc216-c267-2aec-b3b5-8a1dc257386e,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:03:43Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-02ac10ab2aa4ffbe2""}]",198105d5-b7a2-22c8-a221-f27cd252ef28,b5f321b2-1b0d-2a92-b7ca-32ba513c9f70,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:03:42Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-02ca1503227802ac8""}]",e2c33322-85da-23d1-8387-eb2f3277533d,5c766e22-91ae-2e12-a29e-382db9b9388f,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:03:41Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-035cce1cdf121d52e""}]",b92b2333-329e-2a2f-900f-1d5020392f28,2c3aae01-9dc5-2dc6-8b1d-ac2f68f7159e,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:03:41Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-030cd22cc0fb7b009""}]",f1e99722-b88d-212a-9e10-f102a215cbba,e372b19c-7652-2816-80c3-8aa8999fb5a5,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:03:40Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-036412f0d049609d1""}]",79213f25-57e0-212c-912f-c3928e8e79f2,2d2ed62c-b696-2e2a-ba51-050972aefb2a,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:03:39Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-036fd797352aaeb3c""}]",8817c2b3-7535-21ac-8bf8-de1d3ac18902,6a22b1b2-59f0-2675-9add-d57056e27660,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T19:02:49Z,ec2.amazonaws.com,TerminateInstances,us-east-1,5.25.132.200,console.ec2.amazonaws.com,,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-07f5a77af93d6cfad""}]",15ce9133-2fef-2cc9-b38c-32db1aa5dd28,b86617a9-dbb6-227c-b065-d6391c21e509,FALSE,AwsApiCall,46411772487,Management
james,2021-10-24T18:55:47Z,ec2.amazonaws.com,AuthorizeSecurityGroupIngress,us-east-1,5.25.132.200,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-03c1042a635a957cc""}]",32a0d2b2-13d3-2333-8a15-db093e073da2,29959dfb-6af6-2bb8-89a6-321202eb92a2,FALSE,AwsApiCall,46411772487,Management
